"endpoint","path","backend","run","url","http_code","time_total","size_download","file_size","sha256","is_pdf","out_file","headers_file","error"
"declaration-of-intent","/v1/declaration-of-intent","weasyprint","1","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent?backend=weasyprint","200","1,782621","24159","24159","8e52b7087a49063be9be40fe2a2f26e21681931ffedb33d63543fbca0f6861be","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent__weasyprint__run1__20260204_142016_760.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent__weasyprint__run1__20260204_142016_760.headers.txt",""
"declaration-of-intent","/v1/declaration-of-intent","weasyprint","2","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent?backend=weasyprint","200","1,859179","24158","24158","4408d341141ea08376114f7650803664ef0717d4812192912d35ba8c2e58380c","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent__weasyprint__run2__20260204_142018_778.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent__weasyprint__run2__20260204_142018_778.headers.txt",""
"declaration-of-intent","/v1/declaration-of-intent","weasyprint","3","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent?backend=weasyprint","200","1,780823","24161","24161","8d77c6ce21c652104a9cb605c615dbd20c2b0181135789f21b55508349e6d4de","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent__weasyprint__run3__20260204_142020_858.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent__weasyprint__run3__20260204_142020_858.headers.txt",""
"declaration-of-intent-australia","/v1/declaration-of-intent-australia","default","1","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent-australia","200","1,893856","28197","28197","028cf9b8dcc63780a15f79e1c0ac8ef2caa7fc7a04141a848bf0b556812d421f","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent-australia__default__run1__20260204_142022_878.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent-australia__default__run1__20260204_142022_878.headers.txt",""
"declaration-of-intent-australia","/v1/declaration-of-intent-australia","default","2","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent-australia","200","1,939943","28196","28196","6bf693bf133a5f9195106202de0f7ce7c0f5682a5366ee500026bb27b8d575fc","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent-australia__default__run2__20260204_142024_990.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent-australia__default__run2__20260204_142024_990.headers.txt",""
"declaration-of-intent-australia","/v1/declaration-of-intent-australia","default","3","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent-australia","200","1,865375","28195","28195","2dae49e894f843dfd509e218e8736ad01d58d5c70e4b473b72540e3b9cb28888","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent-australia__default__run3__20260204_142027_175.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent-australia__default__run3__20260204_142027_175.headers.txt",""
"declaration-of-intent-australia","/v1/declaration-of-intent-australia","chrome","1","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent-australia?backend=chrome","200","3,097108","105318","105318","8ccea26c362603ce83b188e3e384411179e4ba1b2f6693987b673501f791c4a8","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent-australia__chrome__run1__20260204_142029_272.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent-australia__chrome__run1__20260204_142029_272.headers.txt",""
"declaration-of-intent-australia","/v1/declaration-of-intent-australia","chrome","2","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent-australia?backend=chrome","200","2,557713","105318","105318","f1dbd703f5072bf9c76ae85b2d6bb260d58dc5f0a2fb5b6715769920a58cd5f1","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent-australia__chrome__run2__20260204_142032_626.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent-australia__chrome__run2__20260204_142032_626.headers.txt",""
"declaration-of-intent-australia","/v1/declaration-of-intent-australia","chrome","3","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent-australia?backend=chrome","200","3,048841","105318","105318","15440720fc5d5d5da175ad176a2abc7a4250c81e4bc851e76cc08e930b462edd","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent-australia__chrome__run3__20260204_142035_462.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent-australia__chrome__run3__20260204_142035_462.headers.txt",""
"declaration-of-intent-australia","/v1/declaration-of-intent-australia","weasyprint","1","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent-australia?backend=weasyprint","200","1,773856","28196","28196","a59e0a3c2dbcf9fdb4fb45f120fd21508b864a7c208cc6005f49c5eec222eead","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent-australia__weasyprint__run1__20260204_142038_777.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent-australia__weasyprint__run1__20260204_142038_777.headers.txt",""
"declaration-of-intent-australia","/v1/declaration-of-intent-australia","weasyprint","2","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent-australia?backend=weasyprint","200","1,776528","28197","28197","5964abbafb09cee04bb526c318f81eeee8ccdf912b7dda5536d1eb2c7a4b4a69","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent-australia__weasyprint__run2__20260204_142040_778.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent-australia__weasyprint__run2__20260204_142040_778.headers.txt",""
"declaration-of-intent-australia","/v1/declaration-of-intent-australia","weasyprint","3","https://pdf-generator.dev.lunupay.com/v1/declaration-of-intent-australia?backend=weasyprint","200","1,779038","28196","28196","b86416ce23abd43509d24a9694164d704c1d2f7079bc1ee78e26f41853b1638a","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent-australia__weasyprint__run3__20260204_142042_778.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\declaration-of-intent-australia__weasyprint__run3__20260204_142042_778.headers.txt",""
"account-statement-v1","/v1/account-statement","default","1","https://pdf-generator.dev.lunupay.com/v1/account-statement","200","1,562427","14272","14272","fe0dc063042cfbe196615963f7910c49a395242e7ce29fef29d8acdaf4c2d861","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v1__default__run1__20260204_142044_793.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v1__default__run1__20260204_142044_793.headers.txt",""
"account-statement-v1","/v1/account-statement","default","2","https://pdf-generator.dev.lunupay.com/v1/account-statement","200","1,518172","14268","14268","cd07306045cef2d693a1f1f9efffb80f7af1328f2bfd1ebc80904bda092f2621","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v1__default__run2__20260204_142046_614.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v1__default__run2__20260204_142046_614.headers.txt",""
"account-statement-v1","/v1/account-statement","default","3","https://pdf-generator.dev.lunupay.com/v1/account-statement","200","1,61353","14269","14269","95b032b1bc9b790ddb2a02a637a7591094590b590d2daed86b39be516c03cc69","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v1__default__run3__20260204_142048_351.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v1__default__run3__20260204_142048_351.headers.txt",""
"account-statement-v1","/v1/account-statement","chrome","1","https://pdf-generator.dev.lunupay.com/v1/account-statement?backend=chrome","200","3,010505","26283","26283","7b240bb77bdda11ed2b295e524a40569ac5ef09780916f1abed4beeeeed14776","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v1__chrome__run1__20260204_142050_199.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v1__chrome__run1__20260204_142050_199.headers.txt",""
"account-statement-v1","/v1/account-statement","chrome","2","https://pdf-generator.dev.lunupay.com/v1/account-statement?backend=chrome","200","2,83167","26283","26283","d0829c0bbde745db9ff2b727ba4424c0dcc5592c37b162de6cfec049bf082544","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v1__chrome__run2__20260204_142053_454.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v1__chrome__run2__20260204_142053_454.headers.txt",""
"account-statement-v1","/v1/account-statement","chrome","3","https://pdf-generator.dev.lunupay.com/v1/account-statement?backend=chrome","200","2,474229","26283","26283","444238b714f8e1a08cd7a7a036d8c4bf010612a245489fd621f8e5f38796057c","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v1__chrome__run3__20260204_142056_530.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v1__chrome__run3__20260204_142056_530.headers.txt",""
"account-statement-v1","/v1/account-statement","weasyprint","1","https://pdf-generator.dev.lunupay.com/v1/account-statement?backend=weasyprint","200","1,566927","14268","14268","91efbcf736d7f514860b870ba8ac2f78e9ce84271ec1919c9af5c938b7a1f542","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v1__weasyprint__run1__20260204_142059_249.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v1__weasyprint__run1__20260204_142059_249.headers.txt",""
"account-statement-v1","/v1/account-statement","weasyprint","2","https://pdf-generator.dev.lunupay.com/v1/account-statement?backend=weasyprint","200","1,491982","14272","14272","5ab7d8e992516a3482156879f3daaa967c71fb12c360f74646250bad97a536a7","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v1__weasyprint__run2__20260204_142101_048.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v1__weasyprint__run2__20260204_142101_048.headers.txt",""
"account-statement-v1","/v1/account-statement","weasyprint","3","https://pdf-generator.dev.lunupay.com/v1/account-statement?backend=weasyprint","200","1,548948","14267","14267","38df0bfaa73ca258375e495fbe057067fedfd591c4788b61e4bbfb563d80ec0d","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v1__weasyprint__run3__20260204_142102_768.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v1__weasyprint__run3__20260204_142102_768.headers.txt",""
"account-statement-v2","/v2/account-statement","default","1","https://pdf-generator.dev.lunupay.com/v2/account-statement","200","1,798231","15707","15707","6ccaf80c695de98183e3e734d4962222129eb179c93d6c2d1eeb720a9ea230b6","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v2__default__run1__20260204_142104_557.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v2__default__run1__20260204_142104_557.headers.txt",""
"account-statement-v2","/v2/account-statement","default","2","https://pdf-generator.dev.lunupay.com/v2/account-statement","200","1,761132","15708","15708","a66f119af1eaf7d9a1a1b863a2edc3b0f57f56541efdcbc9a75cb8a965351200","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v2__default__run2__20260204_142106_583.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v2__default__run2__20260204_142106_583.headers.txt",""
"account-statement-v2","/v2/account-statement","default","3","https://pdf-generator.dev.lunupay.com/v2/account-statement","200","1,730238","15707","15707","4664f9230270c3276c10dff683ef23b5b81cc1fe0c960153933b53b6a5fb090b","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v2__default__run3__20260204_142108_576.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v2__default__run3__20260204_142108_576.headers.txt",""
"account-statement-v2","/v2/account-statement","chrome","1","https://pdf-generator.dev.lunupay.com/v2/account-statement?backend=chrome","200","2,293929","27692","27692","1a527517271ebde8afa27ef34fa32a30605a72db0f3fc960adb4c92a1eeeafff","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v2__chrome__run1__20260204_142110_544.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v2__chrome__run1__20260204_142110_544.headers.txt",""
"account-statement-v2","/v2/account-statement","chrome","2","https://pdf-generator.dev.lunupay.com/v2/account-statement?backend=chrome","200","2,876667","27692","27692","2444e017b945950a6b61dfa30da6cc842fcedd9f906dbddc32e0089df3c0c9f6","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v2__chrome__run2__20260204_142113_057.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v2__chrome__run2__20260204_142113_057.headers.txt",""
"account-statement-v2","/v2/account-statement","chrome","3","https://pdf-generator.dev.lunupay.com/v2/account-statement?backend=chrome","200","2,330278","27692","27692","d1c7ecdf9af012a74fb0ab5c89e0a48af40e494c0ca53c6e2f13829db4a34625","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v2__chrome__run3__20260204_142116_172.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v2__chrome__run3__20260204_142116_172.headers.txt",""
"account-statement-v2","/v2/account-statement","weasyprint","1","https://pdf-generator.dev.lunupay.com/v2/account-statement?backend=weasyprint","200","1,807917","15707","15707","9c6503bbdf3d2ef68062afa2184ce71dfdd2c32493796d00bdb2483e3e1c13fe","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v2__weasyprint__run1__20260204_142118_746.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v2__weasyprint__run1__20260204_142118_746.headers.txt",""
"account-statement-v2","/v2/account-statement","weasyprint","2","https://pdf-generator.dev.lunupay.com/v2/account-statement?backend=weasyprint","200","1,859423","15709","15709","b4d57b8768223eb3451fd0110a1a078b48522b36ef70db7cf3da7f06bbe81ee9","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v2__weasyprint__run2__20260204_142120_788.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v2__weasyprint__run2__20260204_142120_788.headers.txt",""
"account-statement-v2","/v2/account-statement","weasyprint","3","https://pdf-generator.dev.lunupay.com/v2/account-statement?backend=weasyprint","200","1,786618","15708","15708","2b783e365e86cbde6382b0ea09504fdc9be74511f9969d4fcae1f3c9740e052d","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v2__weasyprint__run3__20260204_142122_878.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-statement-v2__weasyprint__run3__20260204_142122_878.headers.txt",""
"account-invoice","/v1/account-invoice","default","1","https://pdf-generator.dev.lunupay.com/v1/account-invoice","200","1,718285","16576","16576","975128643a9ca56f2d9509b330cf744400bcca34502c27a8c8f080fab12499fe","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-invoice__default__run1__20260204_142124_899.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-invoice__default__run1__20260204_142124_899.headers.txt",""
"account-invoice","/v1/account-invoice","default","2","https://pdf-generator.dev.lunupay.com/v1/account-invoice","200","1,781087","16577","16577","8206ed07acb04873bfaee59fdd956f92e279a72bdaf6a06fb1f9c319e38a16eb","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-invoice__default__run2__20260204_142126_864.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-invoice__default__run2__20260204_142126_864.headers.txt",""
"account-invoice","/v1/account-invoice","default","3","https://pdf-generator.dev.lunupay.com/v1/account-invoice","200","1,67488","16579","16579","8227df1e523ef70c6536c33bb0677550b6617908135f1b12a5fbf4c81ad24166","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-invoice__default__run3__20260204_142128_874.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-invoice__default__run3__20260204_142128_874.headers.txt",""
"account-invoice","/v1/account-invoice","chrome","1","https://pdf-generator.dev.lunupay.com/v1/account-invoice?backend=chrome","200","2,949526","45063","45063","86a36c437d7b1b01796f7e6a3dcb5593cfe142598d2f731d9d6707b47dc6a8b9","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-invoice__chrome__run1__20260204_142130_777.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-invoice__chrome__run1__20260204_142130_777.headers.txt",""
"account-invoice","/v1/account-invoice","chrome","2","https://pdf-generator.dev.lunupay.com/v1/account-invoice?backend=chrome","200","2,930172","45063","45063","0fc0db4ffe196c60dcd95770242001c65bc0893c3716645dbf501e542455f3f9","True","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-invoice__chrome__run2__20260204_142133_959.bin","D:\trading\landing2\CryptoInsightX1\CryptoInsightX\pdf_backend_check_20260204_141938\account-invoice__chrome__run2__20260204_142133_959.headers.txt",""
